User-ID,ISBN,Book-Rating
20629,0449214206,5.0
20664,0446602620,4.5
20668,0425168131,4.5
20680,0684857820,4.0
20699,0767905385,4.5
20700,0451147960,2.5
20703,0345440765,3.5
20703,0345443128,3.5
20703,0786868716,4.0
20714,0312244266,2.5
20751,080410526X,2.5
20767,1550548913,4.5
20794,0060927240,4.0
20794,0375701966,4.0
20794,0375707212,3.0
20799,0425191729,4.0
20804,0312278586,4.5
20806,0385500769,3.0
20806,038550120X,3.0
20806,0425178951,4.0
20860,0679735909,3.5
20862,0440241073,2.0
20916,0446601241,5.0
20946,0028604202,3.5
20946,0380818191,4.0
20961,0345447980,4.0
20961,0380789035,4.0
20961,038547802X,4.0
20971,0440224675,4.5
20983,1551668769,3.0
21011,0060198125,4.5
21011,0060958022,5.0
21011,0142001740,5.0
21011,0345417976,4.5
21011,0345439104,4.0
21011,0425184943,4.5
21011,0684857820,3.5
21011,0743203631,4.0
21011,0743222008,4.0
21011,0743237188,4.0
21011,1558745157,3.5
21014,0060932759,4.0
21014,0064400050,5.0
21014,0064407667,4.0
21014,0070212570,4.0
21014,0151002290,3.5
21014,0156011042,3.0
21014,0312195516,4.5
21014,0312278586,3.5
21014,0316089699,4.5
21014,0316782262,4.0
21014,0316789089,4.0
21014,0374129983,4.0
21014,0375705171,3.5
21014,0385337639,5.0
21014,0385722435,4.0
21014,0425162443,3.5
21014,0425167313,4.0
21014,0439064872,4.5
21014,0440211263,4.0
21014,0440431808,4.5
21014,044900371X,3.0
21014,0553107305,3.5
21014,0553278029,2.5
21014,0679439382,4.0
21014,0679775439,3.5
21014,1400030382,4.0
21014,1573227889,5.0
21014,1573228737,4.0
21031,0070212570,5.0
21031,0679450432,4.5
21045,0671016768,3.5
21049,0316603570,4.0
21049,0743454529,5.0
21050,0425157466,4.0
21061,0312278586,2.5
21079,0312195516,4.0
21089,015602943X,5.0
21112,0590457217,3.5
21128,0440241073,5.0
21176,8408043641,4.0
21202,0448095017,2.5
21202,0448095025,2.5
21207,0345465083,4.5
21207,0743406176,4.5
21213,0060930535,3.0
21218,0440201969,3.5
21229,0394823370,4.5
21229,0805013407,3.5
21252,0142001740,4.5
21252,0345433491,3.0
21261,0553576089,4.0
21264,0385335482,3.5
21268,044652767X,4.0
21340,0316153990,3.5
21340,038550120X,4.5
21356,0070212570,3.0
21356,038550120X,3.5
21356,0765340747,2.5
21364,0375713751,4.5
21364,0385335482,4.0
21364,0446602744,0.5
21364,089480829X,0.5
21370,0449212602,4.5
21370,0679736395,4.5
21391,0140042598,5.0
21393,0140042598,5.0
21393,0553274325,5.0
21402,0446310786,5.0
21404,0060977493,4.0
21404,0064407667,4.0
21404,0064410129,4.0
21404,0380789035,4.0
21404,0380977788,3.5
21404,0451166892,4.0
21404,0553273914,4.0
21404,0613325419,4.0
21404,0689829833,4.5
21404,0743412028,3.5
21406,0312195516,3.0
21423,055356160X,4.5
21425,0553294385,4.0
21425,0553382195,5.0
21435,0425183971,3.0
21435,0451203593,1.5
21462,0312140908,3.5
21468,0312983271,5.0
21479,0393312836,5.0
21484,0385335830,3.5
21484,0486264645,2.5
21494,0786868716,4.5
21515,0060977744,4.0
21540,0804113645,5.0
21541,3423202327,3.5
21568,0375727345,4.0
21570,0061099708,3.5
21575,0064406601,2.5
21575,0689824750,4.0
21576,0375727345,4.0
21576,043935806X,4.5
21576,0446310786,4.0
21576,0553277537,3.5
21576,0684833395,4.5
21576,0684849739,2.5
21576,0786868716,3.5
21617,0060920084,2.5
21617,0066214440,2.5
21617,0345389964,4.0
21618,0312244266,3.5
21618,0380730200,3.0
21649,1558746463,4.0
21659,0385472951,5.0
21659,0446533041,4.0
21659,0671793551,5.0
21659,0805061835,3.5
21660,0440241537,4.0
21692,0099771519,3.5
21705,0099771519,4.0
21788,0060517794,4.5
21789,0375727345,4.0
21803,0440242002,1.5
21837,0140053204,3.0
21860,0375719180,3.5
21874,0374129983,3.5
21876,0060930535,5.0
21888,0425179230,3.5
21894,0786868716,4.5
21895,0345337662,3.0
21903,0345439104,2.5
21903,0375756981,5.0
21903,0446391301,3.5
21912,0380731797,3.5
21912,0590660543,4.0
21930,0385301413,2.0
21930,0425119653,0.5
21937,0449212602,4.5
21956,0316969443,3.5
21957,0312952716,3.0
21962,0553571656,5.0
22022,0812694333,2.0
22034,0451160959,5.0
22038,0425097773,5.0
22045,0671004530,4.0
22045,0671741195,5.0
22045,0743418131,2.5
22051,0394550846,4.0
22062,0385722435,4.0
22062,0440242002,0.5
22062,0805063897,5.0
22074,0060930535,4.5
22074,0312195516,4.5
22074,0385424728,4.5
22074,042511774X,4.0
22074,0743466527,3.0
22088,0446601241,2.5
22089,0743237188,2.5
22103,0446519642,5.0
22107,0070212570,5.0
22107,0446394521,4.5
22107,0449911004,5.0
22121,0316168815,3.5
22126,1550548913,4.5
22126,1880418592,3.5
22127,0743203631,4.0
22144,0552999458,2.5
22154,0374129983,5.0
22191,3423117370,3.5
22200,0553572512,3.0
22221,0375760911,4.5
22241,043935806X,4.0
22243,0752853694,4.5
22252,0312278586,0.5
22252,0439139597,5.0
22252,0440211263,4.5
22252,0525945121,1.5
22252,0590353403,5.0
22284,0345396812,2.0
22297,0380542625,4.5
22317,0440201969,4.0
22317,0486277860,3.5
22365,0446310786,5.0
22409,0505525526,4.5
22423,051513175X,5.0
22432,0385722435,3.5
22463,0671024094,4.0
22464,0451158237,5.0
22478,0312144075,3.5
22486,0440498058,5.0
22495,0425099334,3.5
22511,0425179613,4.0
22517,0380710722,5.0
22521,0061020699,3.0
22521,0061092177,4.5
22521,0441003257,5.0
22521,0451167716,4.5
22563,0886777631,4.5
22605,0375727345,3.5
22617,0345432401,4.5
22624,0140481346,3.5
22625,0060559128,4.0
22625,0060930535,4.5
22625,0060977493,4.5
22625,0060987561,5.0
22625,0099771519,5.0
22625,0142001740,4.5
22625,0142002798,4.0
22625,0142003697,5.0
22625,0156006847,4.0
22625,0312244266,4.5
22625,0345439104,4.5
22625,0375411550,4.5
22625,0375412557,5.0
22625,0375727345,4.5
22625,038533334X,5.0
22625,038550120X,5.0
22625,0425162443,4.5
22625,0425167313,4.5
22625,043935806X,5.0
22625,0446530522,5.0
22625,0451166892,4.5
22625,052594527X,5.0
22625,0525947671,4.0
22625,0553377868,5.0
22625,0571154913,5.0
22625,0743237188,4.5
22625,0786868716,4.5
22637,0380014033,4.0
22637,055337933X,4.0
22665,0345350472,4.0
22695,0671793489,4.5
22695,0743203631,3.5
22710,3442442354,4.0
22748,0446602620,4.0
22773,0064472264,5.0
22773,0385335482,5.0
22773,0439404371,5.0
22812,0449002632,4.5
22813,0385497466,4.5
22813,044022165X,4.5
22818,0060920084,3.5
22818,0312195516,4.5
22818,0345465083,5.0
22818,0786863986,5.0
22818,0812551478,4.0
22822,0451124340,4.0
22853,0312982518,4.0
22873,0060938455,4.5
22888,0515133310,5.0
22910,3442541751,5.0
22912,0345337662,3.0
22929,037570745X,3.5
22936,0440241073,4.5
22968,0316168815,4.5
22968,042513525X,1.0
22975,0743225708,4.0
22988,0525946896,3.5
23020,0345368754,5.0
23020,0553580515,5.0
23020,0765300133,4.5
23070,0312979975,4.5
23079,0099771519,4.0
23103,0061059064,5.0
23124,8845205118,5.0
23128,0380814390,3.0
23181,0142001805,4.0
23181,0385479565,2.5
23182,0060930535,4.0
23182,055337933X,2.5
23184,0061092045,5.0
23185,0440211263,4.5
23218,0811831310,4.0
23221,0671042262,4.5
23238,0312130279,4.5
23243,038550120X,3.5
23280,0345361792,5.0
23288,0425174271,2.5
23301,2266104535,5.0
23370,0553579908,5.0
23385,3453007867,4.0
23392,0393325172,3.0
23396,0140430148,4.5
23437,3404148665,5.0
23460,0786881852,2.5
23477,0375413596,4.0
23477,0767905385,5.0
23504,0671720147,2.5
23547,0312966970,4.0
23547,0786818638,5.0
23571,0028604202,4.0
23571,0140042598,4.0
23571,0140280553,5.0
23571,0312195516,5.0
23571,0312291450,4.0
23571,031286504X,5.0
23571,0375757147,4.0
23571,0553382195,4.0
23571,067172262X,5.0
23571,0684833395,3.5
23571,0688156819,5.0
23571,0743260244,5.0
23576,0767905180,3.0
23581,0312954468,2.5
23582,0312989393,4.0
23588,044023719X,3.5
23607,0345439104,3.5
23619,0312278586,3.0
23645,0553382179,4.0
23652,0671027387,2.5
23659,015602943X,4.0
23659,0310205719,2.5
23659,0671797050,4.5
23664,0140280553,3.0
23665,0312244266,2.5
23665,1881273156,2.5
23673,0671705091,5.0
23680,0440241537,5.0
23680,0842314296,4.0
23699,0060930535,5.0
23699,0142001740,4.5
23749,0553273914,4.0
23762,140003065X,3.5
23768,0060198125,2.5
23768,0151006725,4.0
23768,0375413634,3.5
23768,0375415351,4.0
23768,0375504613,3.5
23768,038548951X,4.0
23768,0385722435,4.0
23768,0394800796,4.0
23768,0440226198,4.5
23768,0440428130,4.0
23768,0446530522,4.0
23768,0671025783,1.0
23768,0671872001,4.0
23768,0671880187,4.0
23768,0684857820,4.5
23768,0805063897,2.5
23771,0312130279,4.0
23771,0425151867,2.5
23776,0525946535,3.5
23785,0553269631,4.0
23796,0156628708,4.0
23803,0440498058,5.0
23812,0949206318,3.5
23816,006016848X,3.0
23816,0743457358,4.0
23835,0446677450,4.0
23846,0553561669,4.0
23847,0345425707,4.5
23869,1551665301,3.5
23870,0743466527,4.5
23871,0070212570,5.0
23871,0380808072,4.5
23871,0786868716,5.0
23872,0140042210,4.0
23872,0156838389,3.0
23872,0312924585,5.0
23872,0345301110,4.0
23872,0345337662,4.5
23872,0345361792,3.0
23872,034538475X,4.0
23872,0345434803,1.5
23872,0380400480,4.5
23872,0425160394,3.5
23872,0439139597,5.0
23872,0440211727,4.5
23872,0441005241,4.0
23872,0446603309,4.0
23872,0451173139,4.0
23872,0451180232,4.5
23872,0451409000,4.5
23872,0515108030,2.5
23872,0553277537,3.5
23872,0613325419,5.0
23872,0671448331,5.0
23872,0684853523,5.0
23872,1551660504,2.5
23872,1558743669,4.0
23872,1558745157,5.0
23881,0446603716,3.0
23902,0060977493,4.0
23902,0099771519,5.0
23902,0140042598,5.0
23902,0140043519,4.0
23902,0140293442,4.5
23902,0140431357,5.0
23902,0140620427,3.5
23902,0156628708,4.0
23902,0312924585,2.5
23902,0330253603,5.0
23902,0330294911,3.0
23902,0330306839,3.5
23902,0330330276,4.0
23902,0330334026,4.5
23902,0345301110,3.5
23902,0345310020,5.0
23902,0345361792,5.0
23902,0349105715,5.0
23902,0349107688,4.5
23902,038000321X,4.0
23902,0380778556,4.0
23902,0380820889,4.0
23902,0385494149,4.0
23902,0393312836,5.0
23902,0413588106,3.0
23902,0440184622,3.5
23902,0440215625,2.5
23902,0440218802,3.5
23902,0446310786,3.5
23902,0446673544,3.5
23902,0451183665,4.0
23902,0451203895,3.5
23902,0451527097,4.5
23902,0553212583,5.0
23902,0553212737,4.5
23902,0571154913,4.5
23902,0679731377,4.0
23902,0679745580,5.0
23902,0684803356,3.5
23902,0684804522,4.0
23904,0679728759,5.0
23914,0345435796,4.0
23933,0312966970,2.5
23933,0688177751,4.0
23948,038542471X,5.0
23993,0446400157,4.5
24052,0375413634,2.0
24053,0151002290,2.5
24090,0142001740,4.5
24105,0312983271,3.5
24115,0316782505,3.5
24115,080411918X,4.0
24145,0439064872,4.0
24182,0060938455,3.5
24186,0380012863,4.5
24186,0380014300,4.0
24186,043935806X,4.5
24186,0451153553,4.5
24186,0743423801,4.5
24194,0060952970,4.5
24194,0061073628,4.0
24194,0330332775,4.5
24194,0446310786,4.0
24194,0809117541,4.5
24204,067988288X,1.5
24217,0375705171,3.5
24217,0385475721,4.0
24222,0345440765,4.0
24223,0380789019,4.0
24226,0446611239,4.0
24240,0767905385,4.0
24262,0671664271,3.5
24325,015602943X,4.5
24325,0380789035,3.5
24333,0441005489,3.5
24348,006016848X,2.5
24379,0679753338,3.5
24389,0064407667,2.0
24401,0385335482,2.5
24427,044022165X,3.5
24433,0060927569,4.0
24433,0060930535,4.5
24433,0060977493,3.5
24433,0345361792,4.5
24433,0345441265,3.5
24433,0380789035,4.0
24433,0449204324,4.5
24443,006091307X,3.0
24452,0380818191,5.0
24525,0060977493,3.5
24525,0375719180,2.5
24525,1573223565,4.0
24527,0374332657,4.0
24567,1551669609,4.0
24569,0385335482,4.0
24570,0553278355,4.0
24590,0374129983,3.5
24606,0949206318,5.0
24609,0679728759,4.0
24612,0876855575,2.5
24627,0385285965,3.5
24627,0385472951,2.5
24627,0553250256,2.5
24627,0671027387,4.0
24642,0312195516,2.0
24642,0671872001,4.0
24682,3453147235,4.0
24685,0345384369,4.0
24694,0385491077,4.0
24711,0375413634,4.5
24768,0441003257,3.0
24773,0441003257,3.0
24778,0246137339,3.5
24824,0312195516,2.5
24838,0060938455,5.0
24846,0060926317,3.5
24846,0385497466,3.0
24878,0345389964,4.5
24878,0345439104,4.0
24878,0553575953,2.5
24921,0451410513,4.5
24932,0345441265,4.0
24933,0380012863,2.5
24933,0440109930,4.0
24933,0440123925,1.5
24933,0446525804,5.0
24933,0453004687,3.5
24934,0060930535,4.0
24934,0440222842,3.5
24945,0679457526,4.5
24960,0345384210,3.5
24960,0399144463,5.0
24969,0380808072,2.5
24995,0671027387,4.5
25009,0316107352,4.0
25028,0394561619,3.0
25069,0142000981,3.0
25078,0515108030,3.5
25103,0380789019,3.0
25103,0385498721,3.5
25103,076791404X,4.0
25109,0743255453,5.0
25109,074325547X,3.5
25131,0446532231,4.5
25131,0446603716,4.0
25131,0670032891,3.5
25150,031231616X,3.5
25165,0553290789,4.0
25200,0140280553,2.5
25216,0060938455,2.5
25216,0312274920,4.0
25221,0345301110,3.5
25225,0345413873,3.5
25225,038533334X,3.5
25225,0446353205,4.0
25251,0671496107,5.0
25252,0821772953,4.0
25253,0425162443,4.0
25280,0310209307,5.0
25359,0929634063,3.5
25368,0156628708,4.0
25369,0553379011,5.0
25395,0399151273,5.0
25409,0060084405,4.5
25409,0142002267,5.0
25409,0312983301,2.5
25409,0373250185,4.0
25409,0373250193,4.0
25409,0373250223,4.5
25409,0373250290,4.0
25409,0375760911,3.5
25409,0385335482,4.5
25409,0385720920,4.0
25409,0425179451,4.5
25409,0439139597,5.0
25409,043935806X,5.0
25409,0441010512,3.0
25409,0451207246,4.0
25409,0452282128,3.5
25409,0618231617,4.0
25409,0696217120,3.5
25409,0805063897,3.0
25409,157322930X,5.0
25410,0385336403,4.5
25436,0312192339,4.5
25436,1559029838,4.0
25466,2253044903,3.0
25466,2290311782,4.5
25533,0099771519,4.5
25533,0330332775,3.5
25533,0751510114,4.0
25533,1559029838,4.5
25545,0375727345,3.5
25545,0385472951,2.5
25545,0385497466,2.0
25580,0385479565,3.5
25583,0345413873,4.5
25583,0440224675,5.0
25583,0553566067,1.0
25583,0684846004,3.5
25601,0316153990,4.5
25601,0316154067,3.5
25601,0393325172,4.5
25601,0394740181,5.0
25601,0446602612,4.0
25601,0743222008,4.5
25669,059030271X,5.0
25674,0451163540,3.0
25674,0553246461,3.5
25684,0802713661,3.0
25711,0312278586,2.5
25714,3423202327,4.5
25760,0312995423,4.0
25802,0449214206,4.5
25804,0375756981,4.5
25804,0679736395,4.0
25811,0515118559,4.5
25827,0670892963,5.0
25827,0684863472,4.0
25850,0312195516,5.0
25850,0375504613,4.5
25850,0439064872,4.5
25850,0553274503,5.0
25850,0553565915,4.5
25890,0399149325,3.5
25893,3404148665,5.0
25909,0380789035,5.0
25919,043935806X,5.0
25919,0671016784,5.0
25919,0767908473,5.0
25930,0375727345,2.5
25930,1580628362,2.5
25957,325722575X,4.0
25957,3442442354,3.5
25966,0425164349,5.0
25976,0312966970,4.5
25980,0553205587,5.0
25981,0312952716,2.5
25981,0312983212,2.5
25981,0312983271,5.0
25981,0345380371,2.5
25981,0373825013,2.5
25981,0380720191,2.5
25981,0380820846,2.5
25981,044011585X,2.5
25981,0440126894,2.5
25981,0440200563,2.5
25981,0440207622,2.5
25981,0446363669,2.5
25981,0446610232,2.5
25981,0449223833,3.5
25981,0451183665,2.5
25981,0553583360,2.5
25981,0743222008,2.5
25981,0743437640,2.5
25981,080410526X,2.5
25981,1551668912,2.5
25996,0786868716,3.0
26018,0553377868,4.0
26030,0767902513,4.5
26048,0515136379,4.0
26049,1558743669,3.0
26051,080411918X,2.5
26057,0312278586,5.0
26057,0590353403,5.0
26057,0670892963,5.0
26057,0743412028,4.0
26070,0064400581,2.5
26084,0156628708,4.5
26084,0446310786,2.5
26124,0671027387,4.0
26134,038550117X,3.5
26145,0380752859,5.0
26145,0380759470,4.5
26151,078670621X,5.0
26182,048627263X,5.0
26190,0439064872,4.5
26196,0553273914,3.5
26231,0380759500,3.0
26231,0440241073,3.0
26231,0525246606,2.5
26238,0385720920,3.5
26240,0061099805,3.5
26240,0345337662,3.5
26240,0441005241,4.0
26240,0486270629,5.0
26240,0515134457,3.0
26240,0671705091,3.5
26262,0399142789,3.0
26268,0451153553,3.0
26284,0679735909,2.5
26284,0842345566,2.5
26296,080410526X,3.0
26314,0312291450,4.0
26333,0786881852,3.5
26349,0743206045,5.0
26371,0375713751,3.5
26371,0451147960,4.0
26371,0553578529,4.5
26374,0345361792,5.0
26374,0425162443,4.0
26374,0446605239,2.5
26406,0671042262,5.0
26421,1558743669,5.0
26435,0684863472,4.0
26487,0060977744,3.5
26487,015602943X,5.0
26487,0312050631,5.0
26487,0312983301,2.0
26487,0446533041,5.0
26487,0446673544,2.0
26501,0380789035,4.0
26508,0060930535,4.5
26508,0375727345,2.5
26516,0060085444,4.0
26516,0515130389,4.5
26516,0515136379,5.0
26517,0373484895,3.5
26517,0375727345,3.5
26517,0515128015,2.5
26518,0425167313,4.0
26518,0671744208,4.0
26521,0312983271,3.0
26521,0316782505,3.5
26521,0316969443,4.0
26521,0553582755,4.0
26525,0385332963,3.0
26534,0312195516,4.5
26535,0380804387,2.5
26535,0380814390,2.5
26535,0449003183,2.5
26535,0515115649,2.5
26536,0743225325,3.5
26538,1558743669,2.5
26538,1558745157,2.5
26540,0671024248,3.5
26542,0310205719,4.0
26544,0312195516,4.5
26544,0316969443,4.5
26544,0345441265,4.5
26544,0425167313,4.5
26544,0441007813,5.0
26544,0446603716,4.0
26544,0451203895,3.5
26553,034538475X,2.5
26553,0805062971,4.0
26553,0812509234,3.0
26561,0967231434,3.5
26583,0671880314,5.0
26593,0385335482,4.0
26593,0385472951,4.0
26593,0553271636,5.0
26593,0837850681,4.0
26598,0312195516,4.5
26598,0684833395,4.5
26605,0312927746,2.5
26611,0375727345,3.0
26612,0345413873,3.5
26615,0060558199,4.0
26615,0385335482,4.5
26615,039592720X,2.0
26620,0312966970,3.5
26620,0312979398,4.5
26620,031298328X,3.0
26620,0440224853,4.0
26620,0515134368,2.0
26621,0380789019,4.5
26621,0385335482,4.5
26621,0553571656,3.5
26621,1573229725,4.0
26624,0393050939,5.0
26628,0425162443,2.5
26628,044023719X,3.0
26628,0812533666,5.0
26659,1575662612,3.5
26711,0345378490,3.0
26713,0312422156,4.5
26734,0439064872,4.0
26756,044022165X,3.5
26761,0805062971,3.5
26761,1573225517,4.0
26774,0060920084,3.5
26774,0156006847,4.0
26774,0375760393,4.0
26801,0312422156,3.5
26813,0312422156,5.0
26813,880781210X,4.0
26823,0345378490,3.0
26823,0553250256,5.0
26823,0786868716,4.5
26834,0671689231,5.0
26883,0060517794,3.5
26883,0140620427,3.5
26883,0373250185,3.0
26883,0380789035,4.0
26883,0451203895,3.5
26883,067173590X,3.0
26908,0684853523,2.5
26910,0446611239,5.0
26910,0812589718,5.0
26910,1400077826,5.0
26939,014004387X,4.0
26979,0440241413,2.0
26987,0525945172,4.0
27091,0020442009,4.0
27091,0020442203,3.5
27091,0020442300,4.0
27140,0670892963,5.0
27140,0670894508,5.0
27143,0441005489,5.0
27160,1551665301,2.5
27168,0345337662,3.5
27169,0373825013,4.0
27169,0373825021,4.0
27169,1551668769,4.0
27169,1575662612,4.0
27193,0156439611,4.0
27193,0446322180,4.0
27193,0446394521,3.5
27204,0449213943,5.0
27237,044900483X,4.0
27286,3257061269,5.0
27287,0345368754,2.5
27304,1558746161,5.0
27304,1853260207,0.5
27313,014131088X,5.0
27313,0446608955,4.5
27317,0385335482,4.0
27317,0767905180,4.0
27329,0312243022,5.0
27339,0449207757,3.5
27352,0060930535,5.0
27352,0553280643,5.0
27362,0743237196,3.5
27383,006016848X,4.0
27395,0842329129,3.5
27399,0446610038,3.5
27401,0439064872,4.0
27457,0399144463,4.0
27462,0373250185,4.5
27462,0446605239,4.0
27472,0312199430,5.0
27472,0312255012,3.5
27472,0345384369,4.0
27472,0380977788,4.0
27472,0439324599,3.0
27472,0440235464,3.5
27472,0440498058,5.0
27472,0446310786,5.0
27472,0446605239,3.5
27472,0446610038,4.0
27472,0671028375,4.0
27472,0679457526,5.0
27472,0684857820,4.5
27511,0312192339,4.0
27539,0312983271,1.0
27551,0310205719,5.0
27557,0312195516,4.5
27573,1853260207,4.0
27598,0441102670,3.5
27616,0399144463,5.0
27617,0345384369,3.0
27617,0380710722,5.0
27617,0440178002,4.0
27617,0670839531,5.0
27628,0553269739,5.0
27647,0061059064,4.5
27647,0345321383,4.5
27647,0375504613,4.5
27647,0393317552,4.0
27647,0425184234,2.0
27647,0440215625,4.0
27647,0441644511,3.5
27647,0451453328,4.0
27647,0553575422,4.0
27647,0812515285,4.5
27647,1573228737,4.5
27647,1573229725,4.0
27705,0590494457,2.5
27740,0061099805,3.0
27740,0345452550,4.0
27740,0671880314,5.0
27769,0553571338,4.0
27788,080410526X,3.5
27812,0060938455,5.0
27812,0142001805,4.5
27812,0671880187,4.5
27812,0743477081,4.0
27813,0373250223,3.0
27813,0425183181,3.0
27813,0671705091,5.0
27821,0451177096,1.5
27821,0786890436,3.0
27853,0439139597,5.0
27874,0747545634,3.5
27875,0064472264,3.5
27875,0679434046,5.0
27875,0688177751,4.0
27887,0140620427,3.5
27888,0064410129,4.0
27888,0590466194,2.5
27888,0971181802,5.0
27947,006016848X,3.0
27947,0449212602,4.0
27947,0842329129,3.0
27953,159184021X,3.5
27956,0312278586,3.0
28016,0060987561,3.5
28016,0140042598,5.0
28016,0375755195,5.0
28016,0425169871,3.0
28016,0439064872,5.0
28016,0440241413,4.0
28016,0440241812,2.5
28016,0671776975,5.0
28020,0330334026,3.0
28056,0743237196,3.5
28075,0446602620,2.5
28076,0142001805,2.5
28076,0373790899,2.5
28089,0440241413,4.5
28089,0440241812,4.0
28089,0679431748,3.5
28096,0312983271,3.5
28097,8845205118,5.0
28105,0345447840,4.0
28117,0312195516,3.5
28144,0425100650,4.0
28144,0446602612,2.5
28147,0425186709,1.5
28150,043935806X,4.5
28150,0553274325,5.0
28150,1573223328,4.5
28156,0380977788,4.5
28156,0801855926,2.5
28168,8806142100,3.5
28168,8807813025,4.0
28177,0060930535,5.0
28177,0060977493,2.5
28177,0064409422,5.0
28177,0345425707,4.5
28177,0345434773,3.0
28177,0375702709,4.5
28177,0375727345,5.0
28177,0385722435,4.0
28177,0425179613,5.0
28177,0446530522,5.0
28177,0671024248,4.0
28177,1558743669,4.5
28177,1573221112,5.0
28194,0452279070,4.5
28203,0440241073,3.5
28204,0140051317,4.0
28204,0316782505,4.0
28204,038542471X,4.5
28204,0385424728,3.5
28204,0451166892,5.0
28204,0451208080,4.0
28204,0553285343,4.0
28204,0671673688,3.5
28205,0553270184,2.5
28211,0375724834,3.5
28211,0439064872,4.5
28219,0894803204,3.5
28222,0312278586,4.0
28222,0446671002,5.0
28222,0786868716,5.0
28241,0743203631,2.5
28255,1853260207,4.5
28257,0440224853,3.5
28259,0345447840,3.5
28261,0967231434,5.0
28289,1400077826,4.5
28313,3426612704,4.0
28341,0786866039,5.0
28360,0767905180,2.5
28372,0441008631,3.5
28372,044900371X,4.0
28373,0590660543,4.0
28402,0553283936,4.0
28430,0553272055,4.0
28451,0373218486,3.0
28451,0373270976,3.5
28451,0373484909,3.0
28451,0425183181,3.5
28451,0515119202,3.0
28451,0515131229,4.0
28451,0553272837,3.0
28451,0553285785,3.0
28454,0684857820,4.0
28454,0767905385,3.0
28477,0446310786,5.0
28477,0451456718,4.0
28477,051513175X,4.0
28481,0439064872,4.5
28482,076791404X,5.0
28486,0446605239,4.5
28492,0141182539,4.0
28492,1853260207,5.0
28495,0440224675,4.5
28523,0312278586,5.0
28523,0439064872,5.0
28523,0439404371,5.0
28523,0590353403,5.0
28523,067172262X,5.0
28523,0671722859,4.0
28525,0440226198,4.5
28537,345305136X,4.0
28539,0786868716,3.5
28543,0553293354,5.0
28585,0671521101,3.5
28587,0451162188,5.0
28591,0373250193,3.5
28591,0380811081,4.0
28591,0449006352,5.0
28594,0345316002,4.0
28619,0061073628,4.0
28619,0316089699,5.0
28619,0316782262,5.0
28619,0399144463,1.0
28619,0553573136,2.5
28619,0671008978,5.0
28619,0767905938,5.0
28619,0805063196,5.0
28619,1558506462,5.0
28634,0312924585,5.0
28634,038000321X,3.5
28634,0425153975,5.0
28634,0425161242,4.0
28634,0425174271,3.5
28634,0440211727,5.0
28634,0440224675,5.0
28634,0440241537,5.0
28634,0446603716,5.0
28634,0446608955,5.0
28634,0446609323,5.0
28634,0553581554,5.0
28634,0671024248,5.0
28634,0671528904,4.5
28634,1551668912,3.5
28647,0679459626,2.5
28661,0446600253,4.0
28666,0671450344,4.0
28667,0060973323,4.5
28667,0380789019,2.5
28667,0553280643,4.5
28687,0345440773,3.5
28693,0446602744,4.0
28705,0786868716,4.5
28709,0425167313,4.5
28709,140003065X,3.5
28729,0553293354,4.0
28735,0060931809,4.0
28735,0671664271,4.0
28784,0140293442,3.5
28790,0064407667,1.5
28790,044023719X,2.0
28820,0061091944,2.5
28827,0439404371,4.5
28865,0312995423,4.5
28865,0345455207,5.0
28865,0515130389,4.0
28884,0425163415,2.0
28899,0312244266,4.0
28899,0446353205,5.0
28899,0446610038,4.5
28919,0345439104,3.5
28922,0374129983,2.5
28922,0553050672,4.0
28938,0060922249,5.0
28938,0310205719,0.5
28938,0805013407,3.5
28938,1567312500,5.0
28945,0312422156,4.0
28965,0380978369,2.5
28989,0385333498,3.5
29012,0345416880,4.0
29045,0345378490,3.0
29056,0440242002,4.5
29056,0671027387,4.0
29058,0671623249,2.5
29067,0805060367,4.5
29070,0312421273,4.0
29094,0312979398,2.5
29101,0440241073,4.0
29104,0349105715,4.5
29117,8806142100,4.0
29117,880781210X,3.5
29133,0156787334,2.5
29133,0385491085,4.5
29141,0060930535,4.0
29151,0312199430,3.5
29159,0446667900,3.5
29168,038550120X,3.5
29182,0345316509,4.5
29209,0316735736,4.5
29209,0446610038,2.5
29209,0743237196,3.5
29211,0446530190,3.0
29224,0525941908,4.0
29259,0140099832,5.0
29259,0142001740,5.0
29259,0345337662,5.0
29259,0399149325,4.0
29259,0449223345,4.0
29259,0449227421,4.5
29259,0684801221,4.5
29259,089480829X,5.0
29259,1558531025,5.0
29279,0312278586,3.0
29306,0515108030,3.5
29368,0330253603,2.5
29380,0449223345,5.0
29419,042513525X,2.5
29419,0786819146,4.0
29424,0375727345,3.0
29429,0679777547,4.0
29482,043935806X,3.5
29498,0553273914,4.0
29498,0805063196,4.5
29526,0312195516,5.0
29526,0375400117,5.0
29526,0380729342,2.5
29526,0380789035,4.5
29526,0385497466,5.0
29526,0399134204,5.0
29526,0439139597,5.0
29526,0452281679,3.5
29526,052594527X,5.0
29526,0590353403,5.0
29526,0670892963,5.0
29526,0671742760,5.0
29526,0679463070,5.0
29526,0688171451,4.5
29526,0767907809,4.5
29539,0553275569,4.5
29568,0786866039,2.5
29570,0446671002,3.0
29570,0767905385,4.0
29648,0684856093,2.5
29725,8806142100,4.0
29748,0553572393,3.0
29748,0553573357,3.0
29763,0842329129,3.5
29789,0671793888,3.0
